h	r	t
Q465131	P3373	Q31191473
Q2325634	P22	Q36234
Q2325634	P25	Q169512
Q2325634	P40	Q3129915
Q2325634	P26	Q2603865
Q2325634	P3373	Q229826
Q2325634	P3373	Q604419
Q2325634	P3373	Q1406351
Q2325634	P3373	Q183226
Q2325634	P3373	Q2630473
Q2325634	P3373	Q312325
Q2325634	P3373	Q2213967
Q453869	P25	Q442619
Q453869	P22	Q1427391
Q453869	P40	Q891777
Q453869	P40	Q3847451
Q453869	P40	Q1072631
Q453869	P26	Q1272767
Q453869	P3373	Q1347446
Q453869	P3373	Q2546993
Q65353	P25	Q2083435
Q65353	P22	Q62885
Q65353	P40	Q63539
Q65353	P26	Q3719912
Q65353	P3373	Q70700
Q65353	P3373	Q61214
Q65353	P3373	Q69541
Q5932184	P26	Q75291542
Q619063	P25	Q242159
Q619063	P22	Q454337
Q619063	P26	Q502885
Q619063	P3373	Q3387436
Q3387665	P25	Q20402816
Q3387665	P22	Q8056
Q3387665	P3373	Q3065947
Q3387665	P1598	Q677590
Q3387665	P1598	Q368093
Q3387665	P1598	Q2959688
Q75369311	P25	Q75369570
Q93757	P22	Q156400
Q93757	P25	Q57995
Q93757	P26	Q312297
Q93757	P40	Q314558
Q93757	P40	Q1316745
Q93757	P40	Q1100966
Q93757	P40	Q1117364
Q93757	P40	Q1152395
Q93757	P40	Q45391
Q93757	P40	Q968920
Q93757	P40	Q3847234
Q93757	P3373	Q440987
Q93757	P3373	Q458114
Q93757	P3373	Q79077
Q93757	P3373	Q157089
Q93757	P3373	Q161133
Q93757	P3373	Q232276
Q93757	P3373	Q271835
Q93757	P3373	Q112066
Q93757	P3373	Q112083
Q93757	P3373	Q150599
Q93757	P3373	Q84603
Q75291059	P22	Q319954
Q75291059	P25	Q233610
Q19918439	P22	Q3086246
Q19918439	P3373	Q2326045
Q75392387	P22	Q447448
Q75392387	P25	Q237132
Q75359596	P22	Q312670
Q75359596	P25	Q262518
Q96288690	P40	Q3291510
Q96288690	P40	Q22085369
Q96288690	P40	Q107293855
Q96288690	P40	Q3166555
Q96288690	P22	Q96288691
Q96288690	P25	Q96288694
Q2550280	P22	Q156190
Q2550280	P25	Q237366
Q2550280	P3373	Q4762303
Q2550280	P3373	Q4762450
Q2550280	P3373	Q2094018
Q2550280	P3373	Q299650
Q2550280	P3373	Q3093831
Q2550280	P3373	Q4762494
Q2550280	P3373	Q7299847
Q2550280	P3373	Q931474
Q24661981	P22	Q25487339
Q24661981	P25	Q3241152
Q24661981	P3373	Q24800868
Q24661981	P3373	Q54881832
Q24661981	P3373	Q25159820
Q24661981	P3373	Q24800943
Q102176	P22	Q57986
Q563705	P25	Q235841
Q563705	P22	Q1348702
Q563705	P40	Q313700
Q563705	P40	Q524562
Q563705	P40	Q510693
Q563705	P40	Q93875
Q563705	P40	Q2045624
Q563705	P40	Q2307501
Q563705	P40	Q75291183
Q563705	P40	Q75291180
Q563705	P40	Q75291181
Q563705	P26	Q28495
Q563705	P26	Q2579854
Q563705	P3373	Q3721828
Q563705	P3373	Q3839040
Q563705	P3373	Q1856074
Q563705	P3373	Q2527555
Q233277	P25	Q229434
Q233277	P22	Q54056
Q233277	P26	Q52944
Q233277	P40	Q52940
Q233277	P40	Q469783
Q233277	P40	Q4955893
Q233277	P3373	Q233989
Q233277	P3373	Q235591
Q233277	P3373	Q455255
Q233277	P3373	Q271509
Q233277	P3373	Q1699533
Q233277	P3373	Q1099275
Q233277	P3373	Q11487409
Q233277	P3373	Q54058
Q233277	P3373	Q2559763
Q233277	P3373	Q11488890
Q1246354	P26	Q565467
Q1246354	P40	Q524659
Q1246354	P40	Q213797
Q1246354	P40	Q6327385
Q233319	P25	Q257510
Q233319	P22	Q40746
Q233319	P26	Q52938
Q233319	P40	Q52937
Q233319	P3373	Q265849
Q233319	P3373	Q563331
Q233319	P3373	Q1690472
Q233319	P3373	Q166675
Q213658	P22	Q105013
Q213658	P25	Q161131
Q213658	P40	Q152229
Q213658	P40	Q457386
Q213658	P40	Q58003
Q213658	P40	Q75381610
Q213658	P26	Q267458
Q213658	P1038	Q1463282
Q213658	P3373	Q62025
Q213658	P3373	Q62043
Q213658	P3373	Q50922
Q213658	P3373	Q33550
Q213658	P3373	Q50993
Q213658	P3373	Q234251
Q213658	P3373	Q237740
Q213658	P3373	Q237754
Q213658	P3373	Q288925
Q213658	P3373	Q61727462
Q3428292	P22	Q153586
Q3428292	P25	Q460566
Q3428292	P3373	Q157812
Q3428292	P3373	Q2622086
Q3428292	P3373	Q391053
Q3428292	P3373	Q559253
Q3428292	P3373	Q672470
Q3428292	P3373	Q693480
Q3428292	P3373	Q1755340
Q3428292	P3373	Q2411320
Q3428292	P3373	Q2411332
Q3428292	P3373	Q2411371
Q3428292	P3373	Q2411396
Q3428292	P3373	Q262989
Q3428292	P3373	Q4575564
Q3428292	P3373	Q2411381
Q602881	P26	Q2851375
Q602881	P40	Q3008722
Q602881	P3373	Q2960688
Q3131315	P22	Q3008722
Q3131315	P3373	Q2008935
Q3131315	P3373	Q3086646
Q22038998	P22	Q22084246
Q22038998	P40	Q75333133
Q22038998	P26	Q75242181
Q40847550	P22	Q75247340
Q40847550	P25	Q271182
Q40847550	P3373	Q75520753
Q40847550	P3373	Q75311004
Q2617314	P22	Q52940
Q2617314	P25	Q232276
Q2617314	P3373	Q2187338
Q2617314	P3373	Q53452
Q2617314	P3373	Q534948
Q2617314	P3373	Q54054
Q2617314	P3373	Q655548
Q102838428	P40	Q3120411
Q3068496	P802	Q241139
Q1125007	P25	Q236907
Q1125007	P22	Q343990
Q1125007	P3373	Q1825899
Q1125007	P3373	Q444290
Q1125007	P3373	Q242153
Q1125007	P3373	Q19629086
Q75292204	P22	Q348183
Q75292204	P25	Q236552
Q28522480	P22	Q5339430
Q28522480	P25	Q75520753
Q75359608	P22	Q1127464
Q75359608	P25	Q163043
Q75572899	P40	Q450395
Q75572899	P40	Q93084060
Q75572899	P26	Q287279
Q75572899	P3373	Q78852516
Q5082733	P22	Q126188
Q5082733	P25	Q145609
Q5082733	P3373	Q119702
Q5082733	P3373	Q130812
Q5082733	P3373	Q271999
Q5082733	P3373	Q4491946
Q5082733	P3373	Q6588072
Q5082733	P3373	Q166023
Q5082733	P3373	Q211681
Q5082733	P3373	Q1894021
Q5082733	P3373	Q2269986
Q5082733	P3373	Q5082734
Q5082733	P3373	Q5337475
Q5082733	P3373	Q6856845
Q60334641	P22	Q313167
Q60334641	P25	Q238935
Q60334641	P3373	Q78637
Q60334641	P3373	Q13216657
Q60334641	P3373	Q1597211
Q60334641	P3373	Q257015
Q60334641	P3373	Q78633
Q60334641	P3373	Q670121
Q60334641	P3373	Q13594009
Q60334641	P3373	Q60380938
Q47008164	P22	Q2605222
Q47008164	P25	Q3361768
Q47008164	P3373	Q75299075
Q47008164	P3373	Q64685573
Q63612	P25	Q240277
Q63612	P22	Q700057
Q63612	P26	Q254629
Q426677	P22	Q318091
Q426677	P25	Q233187
Q426677	P40	Q463362
Q426677	P40	Q2349136
Q426677	P40	Q941798
Q426677	P26	Q635315
Q426677	P3373	Q2375184
Q426677	P3373	Q264368
Q426677	P3373	Q947511
Q426677	P3373	Q610738
Q426677	P3373	Q356145
Q426677	P3373	Q3847137
Q426677	P3373	Q56842953
Q426677	P3373	Q46098742
Q87480808	P40	Q75393977
Q87480808	P26	Q87480091
Q3387678	P22	Q3263236
Q3387678	P40	Q2851374
Q3387678	P3373	Q673298
Q3387678	P3373	Q3263234
Q3387678	P26	Q107119285
Q3387678	P25	Q62653626
Q75245040	P22	Q209579
Q75245040	P25	Q230873
Q213628	P25	Q60511
Q213628	P22	Q454473
Q213628	P26	Q1805444
Q213628	P3373	Q506216
Q213628	P3373	Q61207
Q63419061	P1598	Q133121
Q63419061	P1598	Q740361
Q63419061	P1598	Q663321
Q1451235	P22	Q927365
Q1451235	P25	Q2733658
Q1451235	P40	Q1304124
Q1451235	P3373	Q271581
Q1451235	P26	Q15967086
Q6170727	P22	Q644635
Q6170727	P25	Q1125417
Q6170727	P3373	Q2551159
Q6170727	P3373	Q6606003
Q6170727	P3373	Q231832
Q6170727	P3373	Q268349
Q6170727	P3373	Q622641
Q6301360	P40	Q378933
Q6301360	P40	Q5526915
Q6301360	P40	Q6701255
Q6301360	P22	Q3822890
Q110454457	P3373	Q1153583
Q76281475	P40	Q76102847
Q76281475	P26	Q7617445
Q2856931	P40	Q20909620
Q75392662	P22	Q314577
Q75392662	P25	Q238453
Q75392662	P3373	Q2231752
Q1453246	P40	Q455071
Q1453246	P40	Q3129338
Q1453246	P40	Q469962
Q1453246	P40	Q19312912
Q1453246	P26	Q2066886
Q75566849	P26	Q7344325
Q131959	P40	Q3271719
Q131959	P26	Q17628639
Q131959	P3373	Q65127530
Q2849863	P1038	Q3345781
Q1731989	P22	Q213766
Q1731989	P25	Q1895847
Q2706151	P40	Q444087
Q2706151	P26	Q310837
Q2706151	P22	Q3552183
Q2706151	P3373	Q2629600
Q105871755	P40	Q18098392
Q107071616	P22	Q436498
Q107071616	P25	Q2546993
Q23834746	P22	Q969739
Q23834746	P25	Q4480272
Q75263668	P40	Q75263669
Q75263668	P26	Q75263667
Q559422	P22	Q493572
Q559422	P3373	Q112695
Q559422	P3373	Q100424328
Q559422	P25	Q104698607
Q21055142	P22	Q4019950
Q21055142	P40	Q952446
Q21055142	P40	Q23900798
Q21055142	P26	Q166023
Q21055142	P26	Q336813
Q21055142	P3373	Q7324460
Q21055142	P25	Q22084132
Q2422498	P25	Q157834
Q2422498	P22	Q216789
Q2422498	P3373	Q230894
Q2422498	P3373	Q2627070
Q2422498	P3373	Q4689378
Q2422498	P3373	Q442501
Q2422498	P3373	Q9618551
Q102861298	P40	Q3262166
Q102861298	P451	Q1334778
Q2721001	P25	Q660020
Q2721001	P22	Q451408
Q2721001	P40	Q161136
Q2721001	P40	Q314514
Q2721001	P26	Q317894
Q2721001	P3373	Q3846996
Q2721001	P3373	Q3847630
Q2721001	P3373	Q231559
Q2721001	P3373	Q1449991
Q2721001	P3373	Q2628134
Q2721001	P3373	Q373236
Q2721001	P3373	Q461667
Q2721001	P3373	Q672446
Q2721001	P3373	Q118703
Q2721001	P3373	Q15973160
Q2721001	P3373	Q3387701
Q76275841	P40	Q16848674
Q76275841	P26	Q27826639
Q110355435	P22	Q3262245
Q465138	P40	Q307815
Q465138	P40	Q109984357
Q465138	P451	Q32500
Q465138	P26	Q110074250
Q21546629	P22	Q62171
Q21546629	P3373	Q63277
Q21546629	P3373	Q98022
Q21546629	P3373	Q62482
Q21546629	P3373	Q87556
Q21546629	P3373	Q560275
Q21546629	P3373	Q1753529
Q21546629	P25	Q74649
Q61466093	P22	Q557223
Q61466093	P25	Q61466124
Q6756003	P40	Q205779
Q6756003	P40	Q3080914
Q6756003	P22	Q47468537
Q6756003	P25	Q109012139
Q3263864	P22	Q7742
Q3263864	P25	Q469193
Q230580	P22	Q19943
Q230580	P25	Q156548
Q230580	P3373	Q54386
Q230580	P3373	Q191045
Q230580	P1290	Q603075
Q230580	P1290	Q2412713
Q2958132	P40	Q3086157
Q3263540	P22	Q667104
Q3263540	P3373	Q2185265
Q3263540	P3373	Q3133206
Q3263540	P1598	Q3379647
Q3263540	P1598	Q3158454
Q3263540	P1598	Q15967181
Q3260697	P1598	Q686100
Q3260697	P1598	Q3510356
Q668220	P22	Q1127464
Q668220	P25	Q163043
Q668220	P26	Q175544
Q668220	P3373	Q7732
Q668220	P1290	Q7732
Q668220	P3373	Q7750
Q668220	P3373	Q7758
Q668220	P3373	Q2109200
Q668220	P3373	Q274709
Q668220	P3373	Q2556465
Q668220	P3373	Q2527822
Q668220	P3373	Q607599
Q668220	P1290	Q1872174
Q233335	P26	Q150611
Q233335	P40	Q84459
Q233335	P40	Q156400
Q233335	P40	Q261419
Q233335	P40	Q84864
Q233335	P40	Q269302
Q233335	P40	Q237737
Q233335	P40	Q261905
Q233335	P40	Q313426
Q233335	P40	Q163551
Q233335	P40	Q150862
Q233335	P40	Q237490
Q233335	P40	Q3768410
Q233335	P40	Q85626
Q233335	P40	Q113752
Q233335	P40	Q75286456
Q233335	P22	Q155599
Q233335	P25	Q231126
Q233335	P1038	Q157077
Q233335	P1038	Q32500
Q233335	P1038	Q150726
Q233335	P1038	Q93408
Q233335	P3373	Q157092
Q233335	P1889	Q233989
Q2556248	P22	Q547017
Q2556248	P25	Q971626
Q2556248	P40	Q63933
Q2556248	P40	Q65146
Q2556248	P40	Q92256
Q2556248	P26	Q62998
Q2556248	P3373	Q232793
Q2556248	P3373	Q739215
Q2556248	P3373	Q3084898
Q2556248	P3373	Q969658
Q71436	P22	Q77557
Q71436	P25	Q2616482
Q71436	P40	Q702722
Q71436	P26	Q71444
Q71436	P3373	Q91542
Q71436	P3373	Q106503
Q71436	P3373	Q106524
Q71436	P3373	Q8557454
Q71436	P3373	Q63536
Q71436	P3373	Q1597959
Q71436	P3373	Q2174219
Q71436	P3373	Q77229
Q3484496	P25	Q15968119
Q3484496	P22	Q713950
Q3484496	P3373	Q240902
Q86695	P22	Q323104
Q86695	P25	Q20107972
Q86695	P3373	Q20108919
Q86695	P3373	Q11916127
Q86695	P3373	Q54855182
Q86695	P3373	Q54810750
Q86695	P3373	Q55025994
Q86695	P3373	Q55078167
Q86695	P3373	Q55078171
Q86695	P3373	Q55074493
Q86695	P3373	Q55078182
Q86695	P3373	Q10311619
Q20909630	P40	Q2062480
Q20909630	P26	Q20909631
Q20909630	P22	Q105871767
Q20909630	P25	Q105871771
Q76008113	P40	Q76008112
Q102861401	P40	Q2250556
Q102861401	P22	Q102861415
Q102861401	P25	Q102861423
Q52939	P25	Q239443
Q52939	P22	Q52947
Q52939	P26	Q61475
Q52939	P40	Q2073728
Q52939	P40	Q52938
Q52939	P40	Q3847259
Q52939	P3373	Q52944
Q52939	P3373	Q2211749
Q52939	P3373	Q271940
Q52939	P3373	Q950278
Q52939	P3373	Q890742
Q52939	P3373	Q2618045
Q52939	P3373	Q654753
Q52939	P3373	Q52945
Q75374636	P22	Q76930
Q75374636	P25	Q75374634
Q75374636	P40	Q76082033
Q75374636	P40	Q75375051
Q75374636	P40	Q75374639
Q75374636	P40	Q75375048
Q75374636	P40	Q75375050
Q75374636	P40	Q75542444
Q75374636	P26	Q5369144
Q2579868	P26	Q4948295
Q2579868	P40	Q75268312
Q2579868	P40	Q75821664
Q76316260	P22	Q5972285
Q76316260	P25	Q76316258
Q271999	P22	Q126188
Q271999	P25	Q232475
Q271999	P3373	Q166023
Q271999	P3373	Q1894021
Q271999	P3373	Q211681
Q271999	P3373	Q2269986
Q271999	P3373	Q5082733
Q271999	P3373	Q5082734
Q271999	P3373	Q5337475
Q271999	P3373	Q6856845
Q271999	P3373	Q119702
Q271999	P3373	Q130812
Q271999	P3373	Q4491946
Q271999	P3373	Q6588072
Q75306947	P22	Q5728124
Q75306947	P25	Q18529251
Q3112752	P22	Q2343300
Q3112752	P25	Q761871
Q3112752	P40	Q3266904
Q3112752	P26	Q316110
Q3112752	P3373	Q1379524
Q3112752	P3373	Q761861
Q78315440	P22	Q6301364
Q78315440	P22	Q6301362
Q78315440	P25	Q110422629
Q444539	P1066	Q3309038
Q444539	P802	Q433519
Q75984600	P26	Q554113
Q762	P1066	Q26648
Q762	P859	Q177854
Q762	P859	Q129857
Q762	P108	Q187998
Q1871403	P22	Q1066613
Q1871403	P40	Q3291843
Q1871403	P25	Q75521511
Q517843	P22	Q1372471
Q517843	P25	Q22132528
Q517843	P3373	Q592965
Q517843	P3373	Q225411
Q517843	P3373	Q3132312
Q517843	P3373	Q22132552
Q517843	P3373	Q3591417
Q517843	P1598	Q64745070
Q138155	P40	Q62247
Q138155	P40	Q70676
Q138155	P40	Q65796
Q138155	P40	Q5676168
Q138155	P26	Q657636
Q138155	P22	Q62483
Q138155	P25	Q261905
Q138155	P3373	Q2083435
Q138155	P3373	Q432727
Q138155	P3373	Q457553
Q138155	P3373	Q319287
Q138155	P3373	Q67345
Q1345293	P1598	Q3761215
Q1345293	P1598	Q16027366
Q1345293	P1598	Q2856858
Q1345293	P22	Q109010119
Q1345293	P25	Q45140283
Q75388702	P40	Q3663583
Q75388702	P26	Q76333418
Q75286638	P22	Q691402
Q75286638	P25	Q274732
Q75572912	P40	Q2185265
Q75572912	P26	Q667104
Q320833	P26	Q443498
Q320833	P40	Q3847125
Q320833	P40	Q89579
Q465148	P22	Q3262229
Q465148	P451	Q7738
Q465148	P3373	Q271838
Q465148	P3373	Q273608
Q465148	P3373	Q440458
Q465148	P3373	Q21427580
Q465148	P25	Q43048777
Q4955893	P22	Q52944
Q4955893	P25	Q233277
Q4955893	P3373	Q1383646
Q4955893	P3373	Q52940
Q4955893	P3373	Q469783
Q4955893	P3373	Q509216
Q62025	P22	Q105013
Q62025	P25	Q161131
Q62025	P40	Q255759
Q62025	P40	Q449181
Q62025	P40	Q451430
Q62025	P40	Q75381965
Q62025	P40	Q75389025
Q62025	P26	Q689201
Q62025	P3373	Q288925
Q62025	P3373	Q234251
Q62025	P3373	Q237740
Q62025	P3373	Q237754
Q62025	P3373	Q62043
Q62025	P3373	Q33550
Q62025	P3373	Q213658
Q62025	P3373	Q50922
Q62025	P3373	Q50993
Q62025	P3373	Q61727462
Q63653	P25	Q268365
Q63653	P22	Q60610
Q63653	P3373	Q62263
Q63653	P3373	Q2327271
Q63653	P3373	Q62994
Q63653	P3373	Q64140351
Q368093	P1598	Q439144
Q368093	P1598	Q3083336
Q368093	P1598	Q3083396
Q3946428	P25	Q2230730
Q3946428	P26	Q20716593
Q3946428	P22	Q955938
Q455392	P25	Q240261
Q455392	P22	Q447520
Q455392	P40	Q430775
Q455392	P26	Q2393004
Q455392	P26	Q1641737
Q455392	P3373	Q3723202
Q455392	P3373	Q1841457
Q455392	P3373	Q3132478
Q455392	P3373	Q3292542
Q455392	P3373	Q2394393
Q455392	P3373	Q2394665
Q455392	P3373	Q444398
Q455392	P3373	Q537780
Q455392	P451	Q43048777
Q75359274	P40	Q75359276
Q75359274	P40	Q75359305
Q75359274	P40	Q75359322
Q75359274	P26	Q1597211
Q89118	P22	Q831142
Q89118	P3373	Q532062
Q89118	P3373	Q121941
Q89118	P3373	Q92298
Q89118	P3373	Q121946
Q89118	P3373	Q31192297
Q89118	P25	Q100424328
Q75240990	P40	Q7086876
Q75240990	P25	Q110422429
Q75240990	P22	Q3767259
Q75385552	P22	Q183226
Q75385552	P25	Q229854
Q75385552	P3373	Q75385549
Q75385552	P3373	Q233603
Q75385552	P3373	Q75385553
Q75385552	P3373	Q976797
Q75385552	P3373	Q233587
Q75385552	P3373	Q75385559
Q75385552	P3373	Q343621
Q75385552	P3373	Q186256
Q75385552	P3373	Q462892
Q75385552	P3373	Q2302297
Q75385552	P3373	Q75385554
Q75385552	P3373	Q75385556
Q3054706	P22	Q2701191
Q3054706	P25	Q75393909
Q110369152	P40	Q110369124
Q61245	P26	Q272252
Q61245	P3373	Q91230
Q4951675	P22	Q52944
Q4951675	P25	Q447040
Q22978299	P1598	Q22978314
Q22978299	P1598	Q3263372
Q22978299	P1598	Q1837192
Q21006831	P25	Q3286449
Q21006831	P22	Q3471054
Q21006831	P3373	Q3471014
Q21006831	P3373	Q3292354
Q21006831	P3373	Q21130333
Q21006831	P3373	Q432760
Q57995	P40	Q150599
Q57995	P40	Q161133
Q57995	P40	Q271835
Q57995	P40	Q458114
Q57995	P40	Q440987
Q57995	P40	Q79077
Q57995	P40	Q84603
Q57995	P40	Q157089
Q57995	P40	Q112066
Q57995	P40	Q232276
Q57995	P40	Q93757
Q57995	P40	Q112083
Q57995	P40	Q75286405
Q57995	P40	Q75286429
Q57995	P40	Q75286418
Q57995	P26	Q156400
Q57995	P25	Q163551
Q57995	P22	Q60907
Q57995	P3373	Q122926
Q57995	P3373	Q60568
Q57995	P3373	Q106780
Q57995	P3373	Q62051
Q23017347	P22	Q941362
Q23017347	P3373	Q1771991
Q23017347	P3373	Q59659053
Q23017347	P3373	Q371100
Q23017347	P3373	Q1955329
Q75291285	P22	Q1281245
Q75291285	P25	Q75291250
Q232276	P26	Q52940
Q232276	P40	Q53452
Q232276	P40	Q534948
Q232276	P40	Q655548
Q232276	P40	Q2617314
Q232276	P40	Q2187338
Q232276	P22	Q156400
Q232276	P25	Q57995
Q232276	P3373	Q440987
Q232276	P3373	Q271835
Q232276	P3373	Q458114
Q232276	P3373	Q157089
Q232276	P3373	Q161133
Q232276	P3373	Q79077
Q232276	P3373	Q93757
Q232276	P3373	Q112066
Q232276	P3373	Q112083
Q232276	P3373	Q150599
Q232276	P3373	Q84603
Q75359939	P40	Q4207211
Q75359939	P40	Q75359965
Q75359939	P26	Q2618388
Q75403076	P26	Q2156930
Q75403076	P40	Q2917985
Q75403076	P40	Q8195246
Q75403076	P40	Q5997138
Q75403076	P40	Q5659604
Q15880673	P22	Q1682176
Q15880673	P3373	Q5599
Q15880673	P3373	Q107052
Q15880673	P1066	Q315871
Q3165954	P1598	Q19955898
Q969754	P25	Q242879
Q969754	P22	Q354477
Q969754	P3373	Q708874
Q969754	P3373	Q962762
Q969754	P3373	Q236965
Q969754	P3373	Q260525
Q969754	P3373	Q261322
Q2322001	P22	Q132545
Q2322001	P25	Q461721
Q2322001	P3373	Q113422
Q2322001	P3373	Q176041
Q2322001	P3373	Q220845
Q2322001	P3373	Q242336
Q2322001	P3373	Q4542229
Q2322001	P3373	Q1134100
Q2322001	P3373	Q1122656
Q2322001	P3373	Q132548
Q2322001	P3373	Q134309
Q2322001	P3373	Q318380
Q2322001	P3373	Q53448
Q2322001	P3373	Q4948295
Q2322001	P3373	Q6233415
Q3835541	P40	Q718174
Q3835541	P26	Q1441126
Q109350558	P26	Q109349456
Q75285090	P26	Q3840294
Q75285090	P22	Q107299284
Q61857515	P22	Q3760518
Q61857515	P25	Q75390746
Q61912776	P40	Q61912621
Q61912776	P40	Q78226
Q61912776	P40	Q110457788
Q61912776	P26	Q73351
Q61912776	P22	Q479510
Q61912776	P25	Q31192097
Q75291065	P22	Q319954
Q75291065	P25	Q233610
Q110603222	P40	Q96288674
Q110603222	P22	Q110603223
Q110603222	P25	Q110603224
Q2401530	P40	Q86740
Q2401530	P40	Q16187518
Q2401530	P40	Q31191703
Q2401530	P40	Q96124
Q2401530	P40	Q99689906
Q2401530	P40	Q75579307
Q2401530	P26	Q1868984
Q2401530	P25	Q26882164
Q2401530	P22	Q26132944
Q2401530	P3373	Q31191455
Q2401530	P3373	Q31191456
Q24662822	P3373	Q1692840
Q24662822	P3373	Q559437
Q24662822	P3373	Q1573092
Q24662822	P3373	Q24662809
Q24662822	P3373	Q26206168
Q24662822	P3373	Q55178196
Q24662822	P3373	Q31192038
Q24662822	P22	Q322841
Q24662822	P25	Q1834423
Q75317702	P22	Q464657
Q75317702	P25	Q2844545
Q75317702	P40	Q1989163
Q75317702	P26	Q2958426
Q75317702	P3373	Q75317700
Q2958258	P22	Q554702
Q2958258	P1598	Q599744
Q2958258	P1598	Q3387796
Q2958258	P1598	Q15967096
Q6123972	P22	Q934065
Q6123972	P26	Q4762450
Q6123972	P26	Q75291339
Q6123972	P40	Q110411892
Q6123972	P40	Q110411916
Q6123972	P25	Q75291519
Q75359922	P22	Q7738
Q75359922	P25	Q512072
Q75359922	P26	Q75359923
Q109495737	P22	Q96288668
Q109495737	P25	Q3291510
Q109495737	P40	Q109495742
Q109495737	P40	Q109495748
Q19896529	P26	Q6170833
Q19896529	P22	Q137814
Q19896529	P40	Q4444842
Q19896529	P3373	Q6470274
Q19896529	P3373	Q131412
Q19896529	P3373	Q18810820
Q19896529	P3373	Q19324875
Q19896529	P3373	Q19325374
Q19896529	P3373	Q3183663
Q19896529	P3373	Q3762290
Q19896529	P3373	Q937415
Q19896529	P25	Q75388612
Q461367	P22	Q154998
Q461367	P25	Q234549
Q461367	P3373	Q2086776
Q461367	P3373	Q269656
Q461367	P3373	Q154041
Q461367	P3373	Q708265
Q75269886	P22	Q697609
Q75269886	P25	Q2275879
Q75259201	P22	Q560753
Q75259201	P25	Q69504
Q232155	P22	Q44319
Q232155	P25	Q234249
Q232155	P40	Q129837
Q232155	P3373	Q57209
Q232155	P3373	Q57531
Q232155	P3373	Q57653
Q232155	P3373	Q57662
Q232155	P3373	Q57943
Q232155	P3373	Q61221
Q232155	P3373	Q61548
Q232155	P3373	Q44361
Q76329758	P22	Q553628
Q76329758	P25	Q10268423
Q76329758	P793	Q2345820
Q61993767	P22	Q371100
Q61993767	P25	Q236896
Q61993767	P3373	Q21680765
Q61993767	P3373	Q61711094
Q61993767	P3373	Q61710778
Q61993767	P3373	Q317506
Q61993767	P3373	Q609531
Q61993767	P3373	Q1424485
Q61993767	P3373	Q21402521
Q61993767	P3373	Q62554104
Q75384858	P22	Q126188
Q75384858	P25	Q275061
Q259250	P25	Q237666
Q259250	P22	Q155596
Q259250	P40	Q538645
Q259250	P26	Q510336
Q259250	P3373	Q718056
Q259250	P3373	Q363992
Q259250	P3373	Q232180
Q259250	P3373	Q261833
Q259250	P3373	Q263540
Q259250	P3373	Q2310712
Q259250	P3373	Q2735601
Q259250	P3373	Q2849871
Q348967	P22	Q137906
Q348967	P3373	Q137814
Q348967	P3373	Q3160040
Q348967	P3373	Q4270981
Q348967	P3373	Q2364602
Q348967	P3373	Q4444820
Q348967	P3373	Q461721
Q10322965	P40	Q6294377
Q2639808	P22	Q317621
Q2639808	P25	Q2318556
Q2639808	P3373	Q84300
Q2639808	P3373	Q86677
Q2639808	P3373	Q20107695
Q2639808	P3373	Q20108400
Q6701255	P22	Q6301360
Q6701255	P3373	Q5526915
Q6701255	P3373	Q378933
Q1287086	P40	Q1466600
Q1287086	P40	Q6543682
Q1287086	P40	Q55818654
Q1287086	P40	Q75394855
Q1287086	P40	Q108822539
Q1287086	P26	Q581481
Q1287086	P22	Q117116
Q1287086	P25	Q44191515
Q1287086	P3373	Q20716593
Q1287086	P3373	Q21069429
Q1287086	P3373	Q19902519
Q75299502	P22	Q3848736
Q75299502	P25	Q75369058
Q886404	P22	Q61268
Q886404	P25	Q272682
Q886404	P26	Q661770
Q886404	P3373	Q702876
Q886404	P40	Q19754727
Q201143	P26	Q58514
Q201143	P26	Q150726
Q201143	P40	Q2958270
Q201143	P40	Q229208
Q201143	P40	Q235841
Q201143	P40	Q16538609
Q201143	P1038	Q231126
Q201143	P1038	Q236902
Q201143	P1038	Q236896
Q201143	P1038	Q236889
Q231559	P25	Q660020
Q231559	P22	Q451408
Q231559	P3373	Q2721001
Q231559	P3373	Q3846996
Q231559	P3373	Q3847630
Q231559	P3373	Q1449991
Q231559	P3373	Q2628134
Q231559	P3373	Q373236
Q231559	P3373	Q461667
Q231559	P3373	Q672446
Q231559	P3373	Q118703
Q231559	P3373	Q15973160
Q231559	P3373	Q3387701
Q1304124	P40	Q238338
Q1304124	P26	Q951903
Q1304124	P22	Q1451235
Q1304124	P25	Q15967086
Q75467689	P22	Q3510375
Q75467689	P40	Q75961670
Q75467689	P40	Q233201
Q75467689	P40	Q75322437
Q75467689	P26	Q3120411
Q75467689	P25	Q96243552
Q108317440	P40	Q106502089
Q108317440	P22	Q3260262
Q108317440	P25	Q108317448
Q108317440	P3373	Q108547138
Q110154429	P22	Q1555579
Q312110	P22	Q47595
Q312110	P25	Q241179
Q312110	P26	Q266025
Q312110	P40	Q167173
Q312110	P40	Q316859
Q312110	P40	Q236981
Q312110	P40	Q732899
Q312110	P40	Q2469933
Q312110	P40	Q4722123
Q312110	P40	Q6163235
Q312110	P40	Q5833955
Q312110	P40	Q110302439
Q312110	P3373	Q3904375
Q312110	P3373	Q706068
Q312110	P3373	Q926544
Q312110	P3373	Q954274
Q312110	P3373	Q4722030
Q312110	P3373	Q2015941
