h	r	t
Q611279	P131	Q12626
Q611279	P47	Q1064035
Q611279	P47	Q208794
Q611279	P47	Q208276
Q611279	P47	Q1048138
Q611279	P47	Q668721
Q21197	P190	Q1289
Q21197	P190	Q18013
Q21197	P190	Q19660
Q21197	P190	Q1899
Q21197	P190	Q1953
Q21197	P190	Q2280
Q21197	P190	Q3640
Q21197	P190	Q46852
Q21197	P190	Q994
Q21197	P190	Q174665
Q21197	P190	Q216
Q21862	P131	Q12652
Q21862	P131	Q12652
Q21862	P47	Q21674
Q21862	P47	Q21576
Q21862	P47	Q22349
Q21862	P47	Q22374
Q21862	P47	Q21719
Q301556	P131	Q12549
Q301556	P47	Q223082
Q301556	P47	Q193614
Q301556	P47	Q868451
Q301556	P47	Q749071
Q301556	P47	Q648659
Q301556	P47	Q1074547
Q301556	P47	Q1074826
Q301556	P47	Q213656
Q301556	P47	Q1070565
Q301556	P47	Q1074751
Q1441705	P131	Q12679
Q1441705	P47	Q1407368
Q1441705	P47	Q1326756
Q1441705	P47	Q212588
Q1441705	P47	Q500588
Q1441705	P47	Q1340382
Q1441705	P47	Q250712
Q17175893	P1366	Q847581
Q17175893	P3842	Q847581
Q1203179	P47	Q838675
Q1203179	P47	Q1203814
Q152741	P131	Q12549
Q152741	P47	Q533891
Q152741	P47	Q1011325
Q152741	P47	Q1070412
Q152741	P47	Q208603
Q152741	P47	Q1443479
Q17175220	P1366	Q1346747
Q17175220	P3842	Q1346747
Q18989358	P1366	Q653510
Q18989358	P3842	Q653510
Q193671	P131	Q12549
Q193671	P47	Q1011045
Q193671	P47	Q634970
Q193671	P47	Q1011423
Q193671	P47	Q967037
Q386534	P131	Q12679
Q386534	P47	Q1347718
Q386534	P47	Q250874
Q386534	P47	Q1095125
Q386534	P47	Q250761
Q30937545	P1366	Q633996
Q30937545	P3842	Q633996
Q1095295	P131	Q12679
Q1095295	P47	Q1095125
Q1095295	P47	Q1347589
Q1095295	P47	Q248648
Q1095295	P47	Q933295
Q224357	P131	Q1270623
Q224357	P131	Q12626
Q224357	P47	Q1026452
Q224357	P47	Q208737
Q224357	P47	Q194543
Q224357	P47	Q1102156
Q224357	P47	Q728571
Q224357	P47	Q1159842
Q224357	P47	Q219773
Q1044019	P131	Q81863
Q1044019	P1366	Q695920
Q1044019	P3842	Q695920
Q633996	P131	Q120730
Q633996	P47	Q34600
Q633996	P47	Q170421
Q633996	P47	Q502403
Q633996	P47	Q335423
Q633996	P47	Q1203349
Q633996	P47	Q1352491
Q633996	P1366	Q1352491
Q633996	P1365	Q30937551
Q633996	P1365	Q30937523
Q633996	P1365	Q30937530
Q633996	P1365	Q30937526
Q633996	P1365	Q30937531
Q633996	P1365	Q30937545
Q633996	P1365	Q30937535
Q633996	P1365	Q11578506
Q633996	P1365	Q30937532
Q633996	P1365	Q30937534
Q633996	P1365	Q11405270
Q633996	P1365	Q11668074
Q633996	P1365	Q30937536
Q633996	P1365	Q30937537
Q633996	P1365	Q30937542
Q633996	P1365	Q30937546
Q633996	P1365	Q30937669
Q633996	P1365	Q30937563
Q22224	P131	Q1270623
Q22224	P131	Q12652
Q22224	P47	Q21918
Q22224	P47	Q21814
Q22224	P47	Q22092
Q22224	P47	Q21702
Q22224	P47	Q21673
Q22224	P47	Q22195
Q22224	P47	Q22242
Q22224	P47	Q22174
Q22224	P47	Q22234
Q22443	P131	Q12652
Q22443	P131	Q12652
Q22443	P47	Q21706
Q22443	P47	Q22032
Q22443	P47	Q22134
Q22443	P47	Q22005
Q1069486	P131	Q3068
Q1069486	P47	Q501971
Q1069486	P47	Q752379
Q1069486	P47	Q1065461
Q1069486	P47	Q1385617
Q22340	P131	Q12652
Q22340	P131	Q12652
Q22340	P47	Q22108
Q22340	P47	Q22084
Q22340	P47	Q22286
Q22340	P47	Q22024
Q624139	P131	Q12549
Q624139	P47	Q378633
Q624139	P47	Q1070844
Q624139	P47	Q545801
Q17176369	P1366	Q847581
Q17176369	P3842	Q847581
Q680923	P131	Q3068
Q680923	P47	Q639618
Q680923	P47	Q771480
Q680923	P47	Q733497
Q680923	P47	Q271407
Q680923	P47	Q1065377
Q680923	P47	Q1081568
Q680923	P47	Q1064362
Q680923	P47	Q259624
Q5768930	P1366	Q496479
Q5768930	P3842	Q496479
Q22055	P131	Q1270623
Q22055	P131	Q12652
Q22055	P47	Q22233
Q22055	P47	Q22927
Q22055	P47	Q21859
Q22055	P47	Q21867
Q22055	P47	Q22160
Q22055	P47	Q22293
Q22055	P47	Q22913
Q22055	P47	Q22006
Q22055	P47	Q21999
Q199523	P131	Q3353
Q199523	P47	Q193684
Q199523	P47	Q1082459
Q199523	P47	Q539865
Q199523	P47	Q1061517
Q387879	P131	Q1270623
Q387879	P131	Q12626
Q387879	P47	Q229160
Q387879	P47	Q1060518
Q387879	P47	Q836093
Q387879	P47	Q1000236
Q387879	P47	Q1062337
Q836093	P131	Q1270623
Q836093	P131	Q12626
Q836093	P47	Q1062073
Q836093	P47	Q231981
Q836093	P47	Q387879
Q836093	P47	Q227663
Q836093	P47	Q1060518
Q836093	P47	Q1000236
Q836093	P47	Q817171
Q836093	P47	Q627024
Q11475643	P1366	Q8081785
Q11475643	P3842	Q602903
Q1048497	P131	Q12679
Q1048497	P47	Q212588
Q1048497	P47	Q301758
Q1048497	P47	Q1095324
Q1048497	P47	Q1095398
Q1048497	P47	Q251048
Q1048497	P47	Q1094838
Q174665	P190	Q21197
Q512713	P190	Q17139
Q495377	P47	Q62
Q1407357	P131	Q12679
Q1407357	P47	Q1441722
Q1407357	P47	Q251302
Q1407357	P47	Q1095474
Q1407357	P47	Q1095140
Q1407357	P47	Q1434441
Q1407357	P47	Q1372726
Q1205491	P190	Q242882
Q496080	P131	Q122723
Q496080	P47	Q35765
Q496080	P47	Q694154
Q496080	P47	Q389633
Q496080	P47	Q386668
Q1061476	P131	Q12549
Q1061476	P47	Q547933
Q1061476	P47	Q1070537
Q1062073	P131	Q1270623
Q1062073	P131	Q12626
Q1062073	P47	Q836093
Q1062073	P47	Q1000236
Q1062073	P47	Q216729
Q1062073	P47	Q1095801
Q1062073	P47	Q627024
Q56345025	P1366	Q200078
Q56345025	P3842	Q200078
Q1341598	P131	Q12679
Q1341598	P47	Q250681
Q1341598	P47	Q509681
Q1341598	P47	Q1155900
Q1341598	P47	Q212395
Q1341598	P47	Q212392
Q1341598	P47	Q750267
Q1341598	P47	Q248708
Q1341598	P47	Q248839
Q1341598	P47	Q250634
Q11610142	P1366	Q4830837
Q11610142	P3842	Q1156043
Q1113912	P131	Q3068
Q749127	P131	Q1270623
Q749127	P131	Q12626
Q749127	P47	Q607025
Q749127	P47	Q1064027
Q749127	P47	Q978152
Q749127	P47	Q461413
Q749127	P47	Q1339319
Q749127	P47	Q1095776
Q840608	P131	Q83273
Q840608	P47	Q877254
Q840608	P47	Q638312
Q840608	P47	Q851149
Q1096799	P131	Q1270623
Q1096799	P131	Q12626
Q1096799	P47	Q966579
Q1096799	P47	Q1101374
Q1096799	P47	Q193281
Q1096799	P47	Q1047476
Q1096799	P47	Q209943
Q1476	P190	Q207311
Q1476	P131	Q12740
Q1476	P1376	Q12740
Q1476	P47	Q672491
Q1476	P47	Q1226438
Q1476	P47	Q1226355
Q1476	P47	Q1234022
Q1476	P47	Q478148
Q1476	P47	Q731594
Q1476	P47	Q953378
Q1476	P47	Q1220548
Q1476	P47	Q305768
Q1476	P47	Q1225526
Q1476	P47	Q768123
Q1476	P47	Q1226504
Q6868875	P1366	Q990371
Q6868875	P3842	Q990371
Q216883	P131	Q12549
Q216883	P47	Q548367
Q216883	P47	Q1021786
Q216883	P47	Q643467
Q216883	P47	Q674002
Q216883	P47	Q1023498
Q216883	P47	Q216837
Q837658	P131	Q12679
Q837658	P47	Q301758
Q837658	P47	Q1326756
Q837658	P47	Q1046785
Q837658	P47	Q206218
Q837658	P47	Q212588
Q837658	P47	Q1095398
Q837658	P47	Q741684
Q837658	P47	Q1441870
Q837658	P47	Q251189
Q837658	P47	Q937211
Q22139	P131	Q12652
Q22139	P131	Q12652
Q22139	P47	Q21833
Q22139	P47	Q22008
Q22139	P47	Q22301
Q22139	P47	Q21930
Q22139	P47	Q22396
Q11463166	P36	Q863739
Q11463166	P1366	Q132936
Q817965	P190	Q990371
Q817965	P131	Q122723
Q817965	P47	Q467479
Q817965	P47	Q665097
Q817965	P47	Q609350
Q44059	P190	Q2933
Q44059	P190	Q1335
Q44059	P190	Q40269
Q44059	P190	Q174
Q1139157	P131	Q3353
Q1139157	P47	Q177842
Q1139157	P47	Q1062683
Q1139157	P47	Q178950
Q1139157	P47	Q1011215
Q1139157	P47	Q203432
Q22223	P131	Q12652
Q22223	P131	Q12652
Q22223	P47	Q1065790
Q22223	P47	Q22051
Q22223	P47	Q22287
Q22223	P47	Q22342
Q22223	P47	Q22241
Q46852	P190	Q21197
Q46852	P190	Q203263
Q46852	P190	Q6616
Q407372	P47	Q6509
Q1074650	P131	Q12549
Q1074650	P47	Q548352
Q1074650	P47	Q1063126
Q1074650	P47	Q1074620
Q1074650	P47	Q219644
Q1074650	P47	Q626582
Q1074650	P47	Q1011589
Q1074650	P47	Q196470
Q1074650	P47	Q654765
Q1074650	P47	Q1070808
Q1074650	P47	Q864120
Q4830997	P1366	Q460835
Q4830997	P3842	Q460835
Q176094	P131	Q3353
Q176094	P47	Q861587
Q176094	P47	Q1016266
Q176094	P47	Q1079069
Q176094	P47	Q1016135
Q176094	P47	Q609207
Q176094	P47	Q176223
Q176094	P47	Q1141382
Q1096048	P131	Q12679
Q1096048	P47	Q250777
Q1096048	P47	Q660002
Q1096048	P47	Q661902
Q1096048	P47	Q1350390
Q1096048	P47	Q250660
Q22147	P131	Q12652
Q22147	P131	Q12652
Q22147	P47	Q21770
Q22147	P47	Q22311
Q22147	P47	Q21678
Q22147	P47	Q22057
Q22147	P47	Q22033
Q22147	P47	Q22029
Q132412	P131	Q123376
Q132412	P47	Q200022
Q132412	P47	Q461020
Q132412	P47	Q633945
Q132412	P190	Q460835
Q11610141	P1366	Q7385606
Q11610141	P3842	Q1156043
Q134346	P190	Q1858
Q134346	P131	Q3266
Q134346	P1376	Q3266
Q134346	P47	Q1377849
Q105754825	P1366	Q105754932
Q105754825	P3842	Q850335
Q594495	P131	Q1270623
Q594495	P131	Q12626
Q594495	P47	Q1102573
Q594495	P47	Q192947
Q594495	P47	Q1000360
Q594495	P47	Q1101338
Q594495	P47	Q218674
Q594495	P47	Q220729
Q594495	P47	Q154728
Q62	P190	Q72
Q62	P190	Q6509
Q62	P190	Q1533
Q62	P190	Q1867
Q62	P190	Q35765
Q62	P190	Q8684
Q62	P190	Q3624
Q62	P190	Q1355
Q62	P190	Q19660
Q62	P190	Q12829733
Q62	P190	Q597
Q62	P190	Q3805
Q62	P190	Q5465
Q62	P190	Q31487
Q62	P190	Q90
Q62	P190	Q1707
Q62	P47	Q828729
Q62	P47	Q495377
Q62	P47	Q490744
Q62	P47	Q917671
Q62	P47	Q370925
Q1204046	P47	Q427600
Q1204046	P47	Q1203599
Q1204046	P47	Q1347548
Q1204046	P47	Q1347526
Q1204046	P47	Q824020
Q1204046	P47	Q844130
Q213278	P131	Q1490
Q213278	P47	Q242882
Q213278	P47	Q269634
Q213278	P47	Q240489
Q213278	P47	Q390788
Q213278	P47	Q317830
Q213278	P47	Q317834
Q213278	P47	Q242874
Q487704	P527	Q18094
Q487704	P36	Q18094
Q487704	P150	Q18094
Q487704	P138	Q18094
Q487704	P190	Q34664
Q487704	P190	Q1533
Q487704	P190	Q3551
Q487704	P190	Q41211
Q487704	P190	Q8684
Q487704	P190	Q845857
Q487704	P190	Q181966
Q487704	P190	Q9248
Q1385244	P131	Q1270623
Q1385244	P131	Q12626
Q1385244	P47	Q21949
Q1385244	P47	Q1063961
Q1385244	P47	Q224041
Q1385244	P47	Q627044
Q1385244	P47	Q1047232
Q1385244	P47	Q1047407
Q1385244	P47	Q1098639
Q1385244	P47	Q668753
Q1385244	P47	Q988239
Q979470	P47	Q3372
Q979470	P47	Q3377
Q979470	P47	Q12574
Q979470	P47	Q12753
Q979470	P47	Q12675
Q979470	P36	Q621
Q979470	P150	Q621
Q17175448	P1366	Q495821
Q17175448	P3842	Q495821
Q22228	P131	Q12652
Q22228	P131	Q12652
Q22228	P47	Q21690
Q22228	P47	Q21877
Q22228	P47	Q22339
Q22228	P47	Q22134
Q22228	P47	Q22036
Q22228	P47	Q22294
Q21828	P131	Q12652
Q21828	P131	Q12652
Q21828	P47	Q21641
Q21828	P47	Q22933
Q21828	P47	Q22417
Q21828	P47	Q22412
Q21828	P47	Q21712
Q21828	P47	Q21991
Q5119026	P1366	Q1350204
Q5119026	P3842	Q1350204
Q5119026	P1365	Q11405185
Q5119026	P1365	Q11353669
Q669412	P131	Q12652
Q669412	P131	Q12626
Q669412	P47	Q1062207
Q669412	P47	Q659931
Q669412	P47	Q1049422
Q3299389	P1366	Q504690
Q3299389	P3842	Q504690
Q21611	P131	Q12652
Q21611	P131	Q12652
Q21611	P47	Q21830
Q21611	P47	Q21620
Q21611	P47	Q22379
Q21611	P47	Q22063
Q21611	P47	Q21616
Q832293	P131	Q1270623
Q832293	P131	Q12652
Q832293	P47	Q21864
Q832293	P47	Q21696
Q832293	P47	Q21885
Q832293	P47	Q22305
Q832293	P47	Q22023
Q1351183	P131	Q12679
Q1351183	P47	Q586983
Q1351183	P47	Q1166705
Q1351183	P47	Q1435828
Q1101360	P131	Q1270623
Q1101360	P131	Q12626
Q1101360	P47	Q21919
Q1101360	P47	Q509647
Q1101360	P47	Q944342
Q1101360	P47	Q1102177
Q1101360	P47	Q193100
Q1101360	P47	Q461413
Q780040	P131	Q3068
Q780040	P47	Q764460
Q780040	P47	Q291197
Q780040	P47	Q643971
Q780040	P47	Q372691
Q780040	P47	Q607079
Q780040	P47	Q650520
Q780040	P47	Q675750
Q780040	P47	Q687935
Q1465966	P131	Q3353
Q1465966	P47	Q1012436
Q1465966	P47	Q1011951
Q1465966	P47	Q193263
Q1465966	P47	Q1424660
Q1465966	P47	Q1012534
Q1465966	P47	Q1011186
Q1441932	P131	Q12679
Q1441932	P47	Q1094809
Q1441932	P47	Q1115228
Q22071	P131	Q12652
Q22071	P131	Q12652
Q22071	P47	Q21750
Q22071	P47	Q21738
Q22071	P47	Q21686
Q22071	P47	Q22106
Q22071	P47	Q22167
Q22071	P47	Q22033
Q11353669	P1366	Q5119026
Q11621992	P1366	Q1347481
Q11621992	P3842	Q1347481
Q660741	P131	Q12549
Q660741	P47	Q922880
Q660741	P47	Q324273
Q660741	P47	Q782675
Q21758	P131	Q1270623
